ID,X,Y,Z,Gradient_X,Gradient_Y,Gradient_Z,Magnitude
13324,24,4,33,1558.11,1756.47,59.5327,2348.71
13325,0,5,33,-62.1146,-493.444,-12.3679,497.492
13326,1,5,33,192.978,-217.271,-119.294,314.132
13327,2,5,33,129.89,768.706,389.106,871.311
13328,3,5,33,-557.227,1204.79,-220.012,1345.52
13329,4,5,33,-155.982,533.219,-264.098,615.143
13330,5,5,33,81.3091,-546.874,0.818222,552.886
13331,6,5,33,-435.22,-165.617,269.579,538.069
13332,7,5,33,289.911,-309.638,196.176,467.343
13333,8,5,33,699.494,1195.89,493.368,1470.66
13334,9,5,33,418.015,587.328,19.3752,721.156
13335,10,5,33,356.964,-742.098,480.353,953.348
13336,11,5,33,-567.648,-203.425,-470.364,764.754
13337,12,5,33,11.0695,-270.922,-860.98,902.667
13338,13,5,33,747.603,-1425.07,-596.455,1716.25
13339,14,5,33,-648.895,-1844.35,572.765,2037.34
13340,15,5,33,-528.473,747.491,108.6,921.857
13341,16,5,33,129.112,774.143,136.167,796.561
13342,17,5,33,2388.04,388.78,-1484.17,2838.42
13343,18,5,33,2451.13,983.335,-1151.77,2881.24
13344,19,5,33,-2408.84,869.862,727.369,2662.37
13345,20,5,33,-2443.5,178.34,1030.25,2657.8
13346,21,5,33,118.296,192.559,-41.8085,229.828
13347,22,5,33,454.612,459.012,-216.607,681.383
13348,23,5,33,1888.03,927.543,-779.703,2243.42
13349,24,5,33,3088.78,394.326,1.64519,3113.85
13350,0,6,33,605.956,-241.671,-30.747,653.095
13351,1,6,33,964.967,18.121,339.45,1023.09
13352,2,6,33,1092.79,248.636,1361.4,1763.36
13353,3,6,33,-533.927,733.243,-522.364,1046.7
13354,4,6,33,-1525.14,464.378,-1546.14,2220.86
13355,5,6,33,-638.08,-84.2208,-207.801,676.329
13356,6,6,33,21.5715,1504.68,67.4969,1506.35
13357,7,6,33,1535.07,2236.34,274.014,2726.3
13358,8,6,33,1208.56,1290.22,535.703,1847.23
13359,9,6,33,-1223.77,611.402,-727.093,1549.22
13360,10,6,33,-911.626,115.494,-27.0695,919.311
13361,11,6,33,-84.1591,163.504,3.05189,183.917
13362,12,6,33,281.323,581.51,168.823,667.681
13363,13,6,33,171.213,-644.769,43.2461,668.514
13364,14,6,33,513.419,-243.861,-0.787609,568.391
13365,15,6,33,1570.0,241.989,1712.0,2335.47
13366,16,6,33,-63.3839,876.724,-39.4745,879.898
13367,17,6,33,-297.564,52.8795,-1703.55,1730.15
13368,18,6,33,451.816,-2480.2,-1013.33,2717.05
13369,19,6,33,-679.642,-2469.0,632.751,2637.84
13370,20,6,33,-409.556,-34.6992,5.25895,411.057
13371,21,6,33,281.698,278.207,145.153,421.69
13372,22,6,33,-27.9509,970.636,-10.3964,971.094
13373,23,6,33,114.839,674.41,2.07355,684.121
13374,24,6,33,491.676,-1918.76,-108.41,1983.72
13375,0,7,33,457.47,416.494,-271.692,675.694
13376,1,7,33,683.285,804.573,272.352,1090.13
13377,2,7,33,845.011,-761.896,919.178,1462.67
13378,3,7,33,-341.485,-651.513,-442.763,858.557
13379,4,7,33,-973.445,882.568,-397.45,1372.77
13380,5,7,33,1121.61,304.464,-231.147,1184.96
13381,6,7,33,1885.34,2022.56,1031.68,2951.2
13382,7,7,33,75.4502,2566.19,-897.622,2719.7
13383,8,7,33,-925.443,-106.593,554.472,1084.09
13384,9,7,33,-756.709,-42.9591,-811.064,1110.08
13385,10,7,33,-90.9338,1165.03,43.2546,1169.37
13386,11,7,33,-101.631,110.699,2.09447,150.292
13387,12,7,33,-797.203,306.198,67.3235,856.634
13388,13,7,33,-77.7677,464.185,-268.721,541.966
13389,14,7,33,237.863,1245.28,1.4984,1267.79
13390,15,7,33,592.112,-894.012,1039.07,1493.15
13391,16,7,33,-59.9969,-1934.73,-138.492,1940.61
13392,17,7,33,-968.885,-362.763,-1173.53,1564.45
13393,18,7,33,-70.7452,-628.188,23.4908,632.595
13394,19,7,33,36.6648,-902.809,157.05,917.1
13395,20,7,33,303.698,-659.171,6.64582,725.799
13396,21,7,33,1123.63,-859.096,-144.387,1421.77
13397,22,7,33,850.815,335.961,262.371,951.627
13398,23,7,33,-1001.37,-90.0845,-192.853,1023.74
13399,24,7,33,-2097.56,-1103.63,45.982,2370.63
13400,0,8,33,1382.11,121.063,11.1258,1387.45
13401,1,8,33,-213.423,241.599,2.35448,322.374
13402,2,8,33,-363.293,-792.424,10.1073,871.791
13403,3,8,33,1110.54,-459.862,-562.531,1327.1
13404,4,8,33,-569.16,252.578,2.72469,622.692
13405,5,8,33,501.909,766.211,67.0991,918.419
13406,6,8,33,2283.3,-569.893,1307.13,2691.99
13407,7,8,33,-594.08,-1294.6,-309.303,1457.6
13408,8,8,33,-1400.59,-899.266,-17.8487,1664.53
13409,9,8,33,47.8469,-653.199,-106.281,663.517
13410,10,8,33,-757.968,-594.545,10.6272,963.386
13411,11,8,33,-942.987,-1095.77,-73.9947,1447.55
13412,12,8,33,634.809,-749.777,-132.125,991.264
13413,13,8,33,1110.3,632.686,425.571,1346.91
13414,14,8,33,-844.778,613.378,-36.0741,1044.6
13415,15,8,33,-1610.01,-65.3621,-256.192,1631.58
13416,16,8,33,467.866,-1439.03,-307.27,1544.06
13417,17,8,33,1008.98,-219.703,-783.96,1296.5
13418,18,8,33,-88.2304,-127.406,1.91214,154.986
13419,19,8,33,-710.626,149.182,25.979,726.581
13420,20,8,33,-365.843,286.448,50.5042,467.381
13421,21,8,33,1276.83,-93.5074,-201.062,1295.94
13422,22,8,33,741.06,-368.566,-19.6534,827.887
13423,23,8,33,-1324.75,-989.602,544.636,1740.95
13424,24,8,33,-1535.41,76.6277,-257.158,1558.68
13425,0,9,33,698.541,-103.629,-85.7371,711.372
13426,1,9,33,-230.202,-640.707,-115.178,690.481
13427,2,9,33,143.55,665.172,-161.678,699.428
13428,3,9,33,703.518,-452.195,-139.063,847.795
13429,4,9,33,252.628,-633.147,-180.562,705.194
13430,5,9,33,299.14,1592.36,234.685,1637.12
13431,6,9,33,-175.473,426.308,-631.524,781.89
13432,7,9,33,-253.923,-1895.37,74.5059,1913.76
13433,8,9,33,-284.042,-1157.27,1.55832,1191.62
13434,9,9,33,-451.989,-1095.98,21.7015,1185.72
13435,10,9,33,-533.502,-1109.65,86.5422,1234.27
13436,11,9,33,-256.863,340.797,-272.317,506.239
13437,12,9,33,931.251,389.05,-137.547,1018.58
13438,13,9,33,1285.39,-619.583,423.102,1488.33
13439,14,9,33,-460.185,-1424.64,-309.232,1528.72
13440,15,9,33,-1460.29,18.6891,-68.6052,1462.02
13441,16,9,33,-214.338,-1.38678,-49.4378,219.97
13442,17,9,33,342.738,91.7946,37.3385,356.777
13443,18,9,33,298.14,-508.444,-83.07,595.234
13444,19,9,33,450.519,-161.581,114.3,492.078
13445,20,9,33,61.0086,684.694,-203.051,716.769
13446,21,9,33,468.617,-93.1031,111.398,490.591
13447,22,9,33,-45.2794,-1373.44,-94.3388,1377.42
13448,23,9,33,-556.172,-891.691,248.732,1079.96
13449,24,9,33,34.8948,-173.193,-242.322,299.889
13450,0,10,33,307.957,-34.5603,-244.063,394.46
13451,1,10,33,555.378,1477.03,511.819,1658.92
13452,2,10,33,-174.781,2212.84,-491.732,2273.54
13453,3,10,33,-187.782,328.313,-542.82,661.593
13454,4,10,33,1475.4,-173.771,73.3013,1487.4
13455,5,10,33,1561.36,209.149,323.109,1608.1
13456,6,10,33,-1204.43,552.895,-99.7675,1329.02
13457,7,10,33,-2177.66,-441.289,148.145,2226.85
13458,8,10,33,-601.2,-777.256,-377.577,1052.68
13459,9,10,33,95.4706,-158.882,-73.6833,199.468
13460,10,10,33,678.809,-240.26,598.395,936.26
13461,11,10,33,555.709,498.05,722.618,1038.77
13462,12,10,33,-325.571,481.616,-516.686,777.763
13463,13,10,33,-703.392,-100.902,-964.966,1198.37
13464,14,10,33,-206.506,-774.334,-394.228,893.114
13465,15,10,33,-186.759,1461.17,-110.268,1477.18
13466,16,10,33,540.971,1141.4,111.517,1268.02
13467,17,10,33,501.922,580.611,2.47283,767.491
13468,18,10,33,-341.606,97.4765,-151.347,386.138
13469,19,10,33,482.512,-332.963,446.955,737.191
13470,20,10,33,-297.365,276.933,-30.9784,407.526
13471,21,10,33,-781.301,-63.9764,-288.337,835.262
13472,22,10,33,-57.5274,-315.703,-311.431,447.177
13473,23,10,33,-124.505,103.543,64.5367,174.321
13474,24,10,33,-98.415,-379.009,-126.865,411.616
13475,0,11,33,3721.73,-512.453,1542.43,4061.15
13476,1,11,33,2017.2,184.091,1690.99,2638.64
13477,2,11,33,-1005.17,30.6057,-611.172,1176.79
13478,3,11,33,-1683.09,-53.612,-2197.17,2768.26
13479,4,11,33,133.464,338.198,415.19,551.882
13480,5,11,33,1025.81,-84.0372,224.443,1053.43
13481,6,11,33,-825.91,-1411.23,-331.929,1668.49
13482,7,11,33,-1584.07,425.31,-363.221,1679.91
13483,8,11,33,-1.63567,510.793,-272.465,578.921
13484,9,11,33,85.0066,1075.43,179.538,1093.62
13485,10,11,33,123.43,361.74,470.212,605.962
13486,11,11,33,465.013,-246.433,560.853,769.105
13487,12,11,33,332.299,-394.954,-162.986,541.273
13488,13,11,33,29.4368,481.874,50.3748,485.393
13489,14,11,33,1101.89,635.181,1.23664,1271.85
13490,15,11,33,455.436,1585.67,74.3156,1651.46
13491,16,11,33,-1094.9,834.252,-311.893,1411.4
13492,17,11,33,-701.183,-331.658,49.9412,777.27
13493,18,11,33,-615.434,450.906,-69.582,766.105
13494,19,11,33,629.976,333.339,298.886,772.863
13495,20,11,33,329.995,-188.398,87.6332,389.961
13496,21,11,33,-124.018,942.231,186.601,968.504
13497,22,11,33,122.24,681.295,61.3622,694.889
13498,23,11,33,-619.478,895.358,-219.384,1110.65
13499,24,11,33,-930.21,586.222,41.9734,1100.32
13500,0,12,33,1701.05,172.581,149.304,1716.28
13501,1,12,33,1098.44,-1632.12,1000.22,2206.99
13502,2,12,33,-412.483,-1039.0,-493.326,1221.9
13503,3,12,33,119.811,508.931,-536.577,749.187
13504,4,12,33,1444.97,-319.188,1401.87,2038.39
13505,5,12,33,-188.064,-111.853,-487.757,534.59
13506,6,12,33,-695.085,-243.311,-224.972,770.036
13507,7,12,33,-255.636,448.458,-85.1425,523.176
13508,8,12,33,48.9196,1022.66,76.4005,1026.68
13509,9,12,33,-53.5823,1138.0,-519.98,1252.32
13510,10,12,33,-643.054,1630.03,-3.74982,1752.29
13511,11,12,33,-200.985,266.171,1.19435,333.532
13512,12,12,33,402.736,-20.9807,194.032,447.532
13513,13,12,33,326.743,264.966,10.9775,420.819
13514,14,12,33,897.295,263.154,10.4324,935.145
13515,15,12,33,12.312,-915.428,71.1705,918.273
13516,16,12,33,-1376.36,-514.353,-320.423,1503.86
13517,17,12,33,118.576,15.4011,50.7935,129.913
13518,18,12,33,323.391,405.806,1.81857,518.906
13519,19,12,33,-156.791,677.031,-76.9073,699.192
13520,20,12,33,311.526,426.825,-4.20953,528.437
13521,21,12,33,88.3916,916.321,-141.272,931.351
13522,22,12,33,-104.401,-86.4398,315.829,343.685
13523,23,12,33,-219.579,182.638,-253.562,381.923
13524,24,12,33,-716.687,820.211,398.01,1159.65
13525,0,13,33,112.318,588.126,56.8397,601.447
13526,1,13,33,805.617,23.2026,-139.21,817.885
13527,2,13,33,1135.89,569.728,-14.5546,1270.84
13528,3,13,33,-963.281,1568.68,2.87813,1840.84
13529,4,13,33,-487.321,-276.976,104.72,570.231
13530,5,13,33,1101.68,-1054.09,-776.281,1710.97
13531,6,13,33,-265.599,443.892,271.267,584.096
13532,7,13,33,-318.099,-904.988,-180.848,976.164
13533,8,13,33,687.91,-417.39,-73.4548,807.979
13534,9,13,33,692.375,-37.739,-419.089,810.212
13535,10,13,33,-748.402,1066.76,-217.939,1321.21
13536,11,13,33,-1186.0,194.298,-279.1,1233.79
13537,12,13,33,331.094,672.606,94.9104,755.666
13538,13,13,33,313.571,146.398,3.3209,346.078
13539,14,13,33,-78.5084,550.339,-125.983,570.007
13540,15,13,33,-322.07,-627.745,-55.2294,707.703
13541,16,13,33,-164.066,-394.287,-6.48342,427.109
13542,17,13,33,218.976,1054.57,-16.9293,1077.2
13543,18,13,33,46.196,171.47,75.662,193.031
13544,19,13,33,650.995,15.5424,55.9766,653.582
13545,20,13,33,569.284,345.964,149.845,682.81
13546,21,13,33,-637.283,618.872,-66.6306,890.827
13547,22,13,33,-611.442,264.469,-58.1044,668.716
13548,23,13,33,287.173,261.349,19.3475,388.775
13549,24,13,33,344.935,-276.201,-79.4058,448.968
13550,0,14,33,571.198,88.5472,60.7489,581.204
13551,1,14,33,1080.04,618.161,54.8269,1245.64
13552,2,14,33,1132.99,-332.538,59.9924,1182.31
13553,3,14,33,-726.893,-402.454,3.19569,830.875
13554,4,14,33,-1177.8,108.1,43.0518,1183.53
13555,5,14,33,532.804,295.476,88.523,615.648
13556,6,14,33,-545.987,578.082,12.3375,795.256
13557,7,14,33,-1116.92,-471.487,-172.07,1224.5
13558,8,14,33,916.169,-824.828,1.89923,1232.77
13559,9,14,33,1430.57,-841.558,217.486,1673.93
13560,10,14,33,-411.017,-1619.78,60.0043,1672.19
13561,11,14,33,-595.142,-566.698,354.244,894.89
13562,12,14,33,354.835,844.152,2.16819,915.699
13563,13,14,33,204.476,-227.848,287.826,420.201
13564,14,14,33,123.152,24.1489,-114.247,169.712
13565,15,14,33,-932.314,-830.282,47.8048,1249.35
13566,16,14,33,305.957,-187.578,-294.004,463.933
13567,17,14,33,684.333,1002.72,28.653,1214.32
13568,18,14,33,-715.64,387.562,26.6874,814.283
13569,19,14,33,17.7022,-331.489,-309.298,453.722
13570,20,14,33,914.856,-943.633,227.796,1333.9
13571,21,14,33,6.89699,-1002.01,3.10928,1002.04
13572,22,14,33,-461.924,220.51,125.821,527.095
13573,23,14,33,-760.249,37.1447,-20.9755,761.445
13574,24,14,33,-1791.79,-955.036,0.901027,2030.42
13575,0,15,33,1171.55,-125.001,237.358,1201.87
13576,1,15,33,384.532,475.346,-21.6867,611.792
13577,2,15,33,115.27,-1516.01,553.434,1617.98
13578,3,15,33,-522.643,-1560.1,-277.548,1668.56
13579,4,15,33,210.609,-1107.51,196.958,1144.44
13580,5,15,33,1571.67,1216.71,1014.8,2231.67
13581,6,15,33,-1032.56,970.209,-225.273,1434.66
13582,7,15,33,-1721.01,243.559,-757.629,1896.1
13583,8,15,33,317.838,-237.975,120.171,414.843
13584,9,15,33,-102.575,-953.101,1.40376,958.606
13585,10,15,33,-473.542,-3304.27,41.9093,3338.29
13586,11,15,33,1277.93,-1078.15,263.371,1692.6
13587,12,15,33,669.944,441.877,19.5116,802.784
13588,13,15,33,-506.432,-447.932,-361.459,766.661
13589,14,15,33,-680.943,-979.937,1.70388,1193.3
13590,15,15,33,-533.798,-2056.12,-100.513,2126.66
13591,16,15,33,1668.94,-182.904,167.603,1687.27
13592,17,15,33,794.117,669.836,76.7146,1041.72
13593,18,15,33,-1288.01,36.6636,-188.534,1302.26
13594,19,15,33,-680.2,-474.913,-747.251,1116.51
13595,20,15,33,-101.236,-1359.14,27.4978,1363.18
13596,21,15,33,526.859,-2507.1,8.90588,2561.87
13597,22,15,33,427.713,-319.216,137.282,551.075
13598,23,15,33,-888.373,-727.824,1.74346,1148.45
13599,24,15,33,-1639.43,-575.464,-27.5321,1737.71
13600,0,0,34,-51.1465,752.126,30.2201,754.468
13601,1,0,34,15.906,824.214,2.99412,824.373
13602,2,0,34,20.513,147.772,-44.6011,155.713
13603,3,0,34,5.60078,43.242,-37.7026,57.6431
13604,4,0,34,27.3852,808.86,-10.1867,809.387
13605,5,0,34,-50.957,838.464,37.3337,840.841
13606,6,0,34,-56.6033,86.0105,25.1107,105.982
13607,7,0,34,-2.42397,0.469701,64.1716,64.219
13608,8,0,34,9.54958,2.87695,128.067,128.455
13609,9,0,34,27.3777,114.675,189.36,223.063
13610,10,0,34,209.494,480.491,248.205,579.97
13611,11,0,34,133.374,2188.51,190.74,2200.85
13612,12,0,34,-206.063,1683.32,-124.136,1700.43
13613,13,0,34,-159.109,1698.14,-22.7738,1705.73
13614,14,0,34,-13.0975,763.022,6.68222,763.164
13615,15,0,34,-4.7293,99.2338,5.5236,99.4999
13616,16,0,34,-0.417576,2.8796,0.62091,2.97523
13617,17,0,34,5.34492,9.38123,-2.12299,11.0038
13618,18,0,34,17.1143,248.505,-21.0134,249.978
13619,19,0,34,56.7873,749.254,-18.8475,751.639
13620,20,0,34,153.528,1249.11,56.9577,1259.8
13621,21,0,34,-14.3069,2446.47,2.53192,2446.51
13622,22,0,34,-85.9048,948.912,-1.78565,952.794
13623,23,0,34,-0.886381,1215.93,39.5001,1216.58
13624,24,0,34,-75.8929,1421.6,-10.782,1423.67
13625,0,1,34,20.9415,492.099,198.49,531.036
13626,1,1,34,-286.271,830.841,96.7099,884.082
13627,2,1,34,-369.973,261.608,19.7585,453.552
13628,3,1,34,336.145,160.974,-49.0518,375.915
13629,4,1,34,424.996,369.908,-98.6801,572.007
13630,5,1,34,-412.382,288.69,96.9836,512.647
13631,6,1,34,-475.601,19.612,50.146,478.639
13632,7,1,34,-43.9908,24.1842,87.1154,100.544
13633,8,1,34,66.6523,166.646,154.248,236.656
13634,9,1,34,266.185,1648.11,230.711,1685.33
13635,10,1,34,1246.41,1746.49,501.705,2203.51
13636,11,1,34,734.79,871.746,373.308,1199.67
13637,12,1,34,-451.25,1923.4,-717.972,2102.04
13638,13,1,34,-619.259,2147.27,63.2237,2235.68
13639,14,1,34,-812.55,1362.61,609.79,1699.65
13640,15,1,34,-384.801,206.775,397.087,590.343
13641,16,1,34,-45.3439,32.17,52.9969,76.8092
13642,17,1,34,128.157,52.7703,-49.6001,147.205
13643,18,1,34,387.05,472.778,-313.311,686.652
13644,19,1,34,557.091,532.173,-209.619,798.435
13645,20,1,34,1002.14,512.84,448.181,1211.67
13646,21,1,34,-164.407,1114.97,20.6661,1127.22
13647,22,1,34,-701.173,353.552,-305.133,842.466
13648,23,1,34,235.458,554.157,35.0429,603.124
13649,24,1,34,129.773,772.828,-143.94,796.758
13650,0,2,34,626.337,-117.532,-261.076,688.674
13651,1,2,34,-214.586,2.51308e-12,9.14636,214.78
13652,2,2,34,-649.354,110.579,351.773,746.748
13653,3,2,34,113.901,346.903,123.031,385.295
13654,4,2,34,155.101,-275.192,-109.152,334.217
13655,5,2,34,-401.253,130.814,114.113,437.194
13656,6,2,34,-321.109,143.599,35.6643,353.559
13657,7,2,34,144.61,457.58,-12.4075,480.048
13658,8,2,34,1633.48,402.029,309.244,1710.41
13659,9,2,34,1607.22,3062.39,962.192,3589.87
13660,10,2,34,-566.871,2701.95,-331.794,2780.65
13661,11,2,34,310.289,-917.833,-1008.74,1398.66
13662,12,2,34,1069.46,-54.0239,-1478.64,1825.66
13663,13,2,34,-719.898,459.185,676.999,1089.69
13664,14,2,34,-1953.59,704.445,2003.2,2885.41
13665,15,2,34,-1335.17,333.496,1469.17,2013.05
13666,16,2,34,-154.423,692.24,157.659,726.566
13667,17,2,34,445.953,965.36,-68.2187,1065.57
13668,18,2,34,496.517,312.789,-212.956,624.272
13669,19,2,34,96.8487,23.08,134.922,167.679
13670,20,2,34,736.325,-160.807,439.091,872.259
13671,21,2,34,-173.595,-899.091,-45.2589,916.814
13672,22,2,34,-646.717,450.672,-216.051,817.329
13673,23,2,34,418.39,47.8942,155.971,449.078
13674,24,2,34,361.449,-363.729,-287.86,588.054
13675,0,3,34,256.005,386.104,253.318,528.001
13676,1,3,34,-58.1601,22.2653,254.143,261.662
13677,2,3,34,-23.0694,200.126,136.26,243.206
13678,3,3,34,-49.6259,26.3928,1.17931,56.2201
13679,4,3,34,208.907,-116.892,14.5703,239.83
13680,5,3,34,6.4087,413.531,-81.5705,421.548
13681,6,3,34,-148.835,216.329,-90.1148,277.616
13682,7,3,34,214.439,560.645,-38.9679,601.52
13683,8,3,34,2671.46,440.619,322.656,2726.71
13684,9,3,34,2566.11,-733.476,509.272,2717.03
13685,10,3,34,-2733.81,-917.52,-694.905,2966.22
13686,11,3,34,-2021.19,-686.846,-709.271,2249.45
13687,12,3,34,925.769,-1454.53,-206.843,1736.51
13688,13,3,34,139.21,-609.705,466.961,780.495
13689,14,3,34,-938.24,1035.66,351.254,1440.93
13690,15,3,34,-397.006,923.655,452.447,1102.48
13691,16,3,34,586.521,1204.96,-696.786,1510.45
13692,17,3,34,-251.293,1239.03,412.731,1329.92
13693,18,3,34,-555.23,-1.34903,28.7613,555.976
13694,19,3,34,83.4938,307.304,87.8645,330.344
13695,20,3,34,79.9659,369.47,-450.844,588.357
13696,21,3,34,447.072,-384.4,-451.04,742.344
13697,22,3,34,245.812,733.337,-386.756,864.747
13698,23,3,34,-578.942,462.63,439.682,861.697
13699,24,3,34,-693.472,368.258,81.0989,789.363
13700,0,4,34,-101.341,254.833,130.599,303.753
13701,1,4,34,-400.564,115.439,2.55293,416.874
13702,2,4,34,-645.226,551.217,-198.02,871.418
13703,3,4,34,-203.117,125.738,-437.882,498.806
13704,4,4,34,542.24,-93.9771,149.919,570.378
13705,5,4,34,-68.0317,-103.015,8.33387,123.733
13706,6,4,34,-173.995,211.1,-91.9698,288.611
13707,7,4,34,368.9,-216.542,89.3068,436.982
13708,8,4,34,339.354,362.582,37.1669,498.004
13709,9,4,34,249.08,-2342.61,160.672,2361.29
13710,10,4,34,-520.24,-1843.89,-601.905,2008.2
13711,11,4,34,-226.716,244.211,-363.097,492.827
13712,12,4,34,1146.6,-729.477,43.5866,1359.68
13713,13,4,34,1770.29,-586.881,-1471.79,2375.82
13714,14,4,34,-420.232,241.604,28.5281,485.573
13715,15,4,34,-1165.87,200.781,1360.3,1802.77
13716,16,4,34,160.954,-108.454,-677.963,705.197
13717,17,4,34,-760.358,-654.9,461.365,1104.49
13718,18,4,34,-435.212,1503.16,-12.6237,1564.95
13719,19,4,34,467.668,2680.67,-225.136,2730.46
13720,20,4,34,44.6211,1101.39,-446.725,1189.37
13721,21,4,34,190.272,88.8662,-159.567,263.747
13722,22,4,34,200.313,-306.805,208.77,421.71
13723,23,4,34,53.31,333.193,786.235,855.585
13724,24,4,34,172.703,2231.92,-433.956,2280.26
13725,0,5,34,-22.7826,-464.148,-42.9673,466.689
13726,1,5,34,238.225,154.188,260.218,385.018
13727,2,5,34,-12.7703,1222.17,-97.4985,1226.12
13728,3,5,34,-694.82,880.542,-1.42527,1121.66
13729,4,5,34,-19.8457,-157.28,131.336,205.864
13730,5,5,34,311.486,-533.811,-68.6019,621.839
13731,6,5,34,-262.361,-105.501,205.913,349.805
13732,7,5,34,365.921,-116.92,460.591,599.761
13733,8,5,34,545.395,1240.87,202.341,1370.46
13734,9,5,34,359.642,83.9316,351.628,509.931
13735,10,5,34,-146.991,-433.048,-174.916,489.625
13736,11,5,34,-906.779,58.6825,-929.332,1299.75
13737,12,5,34,94.6776,-205.716,-82.3026,240.949
13738,13,5,34,1110.29,-720.62,-399.963,1382.75
13739,14,5,34,-150.578,-1838.9,167.844,1852.67
13740,15,5,34,-747.063,970.68,247.936,1249.72
13741,16,5,34,-269.16,686.686,-439.221,858.429
13742,17,5,34,1360.32,-955.408,-271.913,1684.41
13743,18,5,34,2780.34,657.22,-2343.48,3695.16
13744,19,5,34,-318.281,1345.79,-90.4573,1385.87
13745,20,5,34,-2511.84,185.972,2143.18,3307.13
13746,21,5,34,-961.122,500.509,112.515,1089.46
13747,22,5,34,490.139,274.641,478.69,738.111
13748,23,5,34,1959.78,176.37,-82.7295,1969.44
13749,24,5,34,3103.97,182.185,-497.558,3148.87
13750,0,6,34,1135.33,-327.57,227.101,1203.27
13751,1,6,34,1285.75,258.43,1043.27,1675.81
13752,2,6,34,81.1273,593.781,115.391,610.306
13753,3,6,34,-1582.56,187.163,-1051.8,1909.4
13754,4,6,34,-872.113,686.111,-447.895,1196.64
13755,5,6,34,-16.2524,-174.579,-25.0789,177.119
13756,6,6,34,242.895,1775.08,77.7955,1793.31
13757,7,6,34,1715.27,1395.53,589.526,2288.49
13758,8,6,34,540.206,1215.45,184.061,1342.76
13759,9,6,34,-1424.83,145.754,-877.647,1679.78
13760,10,6,34,-545.489,16.066,-45.3823,547.61
13761,11,6,34,0.616613,650.579,-95.7058,657.581
13762,12,6,34,367.3,825.463,78.6184,906.907
13763,13,6,34,137.11,-340.868,29.6015,368.6
13764,14,6,34,1271.07,-408.738,1051.0,1699.2
